         3011703 function calls (2990070 primitive calls) in 3.624 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    318/8    0.002    0.000    0.521    0.065 <frozen importlib._bootstrap>:978(_find_and_load)
        1    0.002    0.002    0.316    0.316 _axes.py:3775(bxp)
      369    0.002    0.000    0.024    0.000 font_manager.py:1179(findfont)
     3354    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x1047a1778}
    11727    0.002    0.000    0.002    0.000 artist.py:194(axes)
     2804    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
     1833    0.002    0.000    0.005    0.000 __init__.py:1382(_to_unmasked_float_array)
      646    0.002    0.000    0.006    0.000 path.py:96(__init__)
     2115    0.002    0.000    0.004    0.000 codecs.py:319(decode)
      597    0.002    0.000    0.007    0.000 text.py:823(get_prop_tup)
        2    0.002    0.001    0.067    0.033 _base.py:4302(get_tightbbox)
      504    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
      878    0.002    0.000    0.004    0.000 {method 'all' of 'numpy.generic' objects}
      397    0.002    0.000    0.005    0.000 stride_tricks.py:208(broadcast_arrays)
     2525    0.002    0.000    0.006    0.000 artist.py:170(convert_xunits)
      832    0.002    0.000    0.006    0.000 transforms.py:2299(__init__)
      231    0.002    0.000    0.031    0.000 artist.py:709(set_clip_path)
     1334    0.002    0.000    0.002    0.000 getlimits.py:365(__new__)
       31    0.002    0.000    0.004    0.000 __init__.py:316(namedtuple)
     1817    0.002    0.000    0.013    0.000 fromnumeric.py:2083(any)
  448/447    0.002    0.000    0.006    0.000 transforms.py:1691(__eq__)
     2773    0.002    0.000    0.008    0.000 figure.py:49(_stale_figure_callback)
     1469    0.002    0.000    0.026    0.000 transforms.py:2371(transform_affine)
     3134    0.002    0.000    0.002    0.000 artist.py:338(pchanged)
      363    0.002    0.000    0.007    0.000 transforms.py:1930(rotate_deg)
      610    0.002    0.000    0.036    0.000 _compression.py:66(readinto)
     1101    0.001    0.000    0.004    0.000 text.py:809(get_unitless_position)
      123    0.001    0.000    0.060    0.000 backend_agg.py:164(draw_text)
     1853    0.001    0.000    0.002    0.000 transforms.py:386(intervaly)
      610    0.001    0.000    0.034    0.000 gzip.py:438(read)
      217    0.001    0.000    0.072    0.000 _base.py:1894(add_line)
       64    0.001    0.000    0.007    0.000 colors.py:729(from_list)
        1    0.001    0.001    0.010    0.010 __init__.py:1135(boxplot_stats)
      768    0.001    0.000    0.002    0.000 font_manager.py:1081(<listcomp>)
      982    0.001    0.000    0.002    0.000 markers.py:258(__bool__)
      443    0.001    0.000    0.003    0.000 __init__.py:163(connect)
      408    0.001    0.000    0.028    0.000 artist.py:1241(get_valid_values)
      221    0.001    0.000    0.002    0.000 sre_compile.py:276(_optimize_charset)
      227    0.001    0.000    0.001    0.000 _base.py:4248(get_children)
       26    0.001    0.000    0.001    0.000 {built-in method builtins.dir}
     1029    0.001    0.000    0.005    0.000 transforms.py:1748(frozen)
     2776    0.001    0.000    0.004    0.000 pyplot.py:578(_auto_draw_if_interactive)
     2348    0.001    0.000    0.002    0.000 function_base.py:258(iterable)
     2321    0.001    0.000    0.004    0.000 enum.py:284(__call__)
     1419    0.001    0.000    0.005    0.000 units.py:122(is_numlike)
 1645/617    0.001    0.000    0.354    0.001 <frozen importlib._bootstrap>:1009(_handle_fromlist)
      295    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
    296/7    0.001    0.000    0.520    0.074 <frozen importlib._bootstrap>:663(_load_unlocked)
     3976    0.001    0.000    0.003    0.000 sre_parse.py:254(get)
     2477    0.001    0.000    0.005    0.000 artist.py:182(convert_yunits)
      217    0.001    0.000    0.033    0.000 _base.py:1920(_update_line_limits)
      609    0.001    0.000    0.016    0.000 transforms.py:1470(transform_point)
      369    0.001    0.000    0.002    0.000 font_manager.py:1338(get_font)
        2    0.001    0.001    0.003    0.002 decoder.py:343(raw_decode)
      240    0.001    0.000    0.020    0.000 patches.py:728(_update_patch_transform)
     1046    0.001    0.000    0.007    0.000 markers.py:245(_recache)
     3133    0.001    0.000    0.015    0.000 {built-in method builtins.next}
